Identificador;ual_prov;ual_estr;ual_segm;al_ncues;vgp_ncventmamen2mes;vgp_ncventmamay2mes;vgp_ncventhemmen2mes;vgp_ncventhemay2mes;vgp_totsacrif;ventasm2m;ventasmy2m;TOTAL;vm_trs;vm_trc;vm_tro;vm_znd;vm_tn;fact_exp_fin
09065302057880006;GUAYAS;02;05788;0006; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;72,2748600269894
09065302057880008;GUAYAS;02;05788;0008; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,2326007137136
09065302057880010;GUAYAS;02;05788;0010; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;23,9327144631324
09065302057880014;GUAYAS;02;05788;0014; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,8557381456141
09065302057880017;GUAYAS;02;05788;0017; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;48,8777161073249
09195002058370002;GUAYAS;02;05837;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5,00581573051725
09195002058370003;GUAYAS;02;05837;0003; ; ; ;1; ; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;3,82628443769422
09195002058370007;GUAYAS;02;05837;0007; ;1; ; ; ; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;73,9196003350357
09195002058370010;GUAYAS;02;05837;0010; ;2; ; ;1; ;2;2; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5,48908440479914
09195002058370025;GUAYAS;02;05837;0025;4; ;4; ;1;8; ;8; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,6747923574007
09145202063250001;GUAYAS;02;06325;0001; ;1; ; ;1; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;11,7575055366355
09145202063250002;GUAYAS;02;06325;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;24,1871909286585
09065002069700002;GUAYAS;02;06970;0002; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;66,2633705351264
09065002069700003;GUAYAS;02;06970;0003; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,389955537053
09065602072900007;GUAYAS;02;07290;0007; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;61,1698337427492
09065602074350003;GUAYAS;02;07435;0003; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;57,5376381045999
09065602074350010;GUAYAS;02;07435;0010; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;86,3264054187537
09065602074350013;GUAYAS;02;07435;0013; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;85,1409950704106
09065602074350018;GUAYAS;02;07435;0018; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;23,9207816941009
09065602074350022;GUAYAS;02;07435;0022; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5,80025218404427
09025002075340025;GUAYAS;02;07534;0025; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,08267495450797
09025002075340027;GUAYAS;02;07534;0027; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;8,26825229201244
09025002075490005;GUAYAS;02;07549;0005; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;59,2995330707586
09025002075490006;GUAYAS;02;07549;0006; ;12; ;10;2; ;22;22; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,01265258398587
09025002075490007;GUAYAS;02;07549;0007;15;20;10;5;3;25;25;50; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;143,022992563982
09025002075490011;GUAYAS;02;07549;0011;13; ;10; ; ;23; ;23; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;69,4912813997051
09025002075490024;GUAYAS;02;07549;0024; ; ; ;1;1; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,6979969649152
09165002078550004;GUAYAS;02;07855;0004; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;51,1124935523317
09205002081670005;GUAYAS;02;08167;0005; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;3,93719902870609
09125002085960001;GUAYAS;02;08596;0001; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;16,4329410674109
09075002097210002;GUAYAS;02;09721;0002; ; ; ;14; ; ;14;14; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;9,06238957394869
09205302103440002;GUAYAS;02;10344;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;12,5018815624561
09205302103440014;GUAYAS;02;10344;0014; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;19,1600032641926
09115402117500002;GUAYAS;02;11750;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7,73339707721696
09075002119400002;GUAYAS;02;11940;0002; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;38,3930082307899
09095002120570008;GUAYAS;02;12057;0008; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;67,0879757864823
09095002120570012;GUAYAS;02;12057;0012; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;55,9553339144519
09115402121380002;GUAYAS;02;12138;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;8,84695490410397
09115402128550001;GUAYAS;02;12855;0001; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,05274310046242
09115402128550005;GUAYAS;02;12855;0005; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,232532585197964
09115402134520006;GUAYAS;02;13452;0006; ; ; ; ;3; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2,48653883270579
09115402134520008;GUAYAS;02;13452;0008; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;32,178997612992
09115002143700002;GUAYAS;02;14370;0002; ;20; ; ; ; ;20;20; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,5372099791012
09115002146300006;GUAYAS;02;14630;0006;7; ;3;2; ;10;2;12; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7,9728538508169
09035002151660005;GUAYAS;02;15166;0005;15; ;20; ; ;35; ;35; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;27,875526082275
09035002151660008;GUAYAS;02;15166;0008;16; ;14; ; ;30; ;30; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7,63240648286212
09035002156540014;GUAYAS;02;15654;0014; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,08927278147432
09045003002380001;GUAYAS;03;00238;0001; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;56,6387722791116
09045003002380002;GUAYAS;03;00238;0002; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;357,458930782712
09045003002380004;GUAYAS;03;00238;0004; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;626,140014965553
09045003002380007;GUAYAS;03;00238;0007; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;244,471499629086
09045003002380011;GUAYAS;03;00238;0011; ;2; ; ; ; ;2;2; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;310,515622948231
09055003003160002;GUAYAS;03;00316;0002; ; ; ;5;0; ;5;5; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;211,776913666436
09055003003160005;GUAYAS;03;00316;0005; ; ; ;1; ; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,5385161143737
09185003005150024;GUAYAS;03;00515;0024; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;68,0471001824811
09015003009690005;GUAYAS;03;00969;0005; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2,76817151061137
09015003009690023;GUAYAS;03;00969;0023; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,748975107075837
09225103010700005;GUAYAS;03;01070;0005; ; ;4; ; ;4; ;4; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;98,942382167887
09225103010700009;GUAYAS;03;01070;0009; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;115,844454008872
09055004000150009;GUAYAS;04;00015;0009; ; ; ; ;1; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;27,9641536737016
09055004000150010;GUAYAS;04;00015;0010; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,2135670429731
09055004000150013;GUAYAS;04;00015;0013; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;32,1227709364191
09055004000150020;GUAYAS;04;00015;0020; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;19,3520099987172
09055004000150023;GUAYAS;04;00015;0023; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,1755815740994
09055004000150025;GUAYAS;04;00015;0025; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,2067465969639
09055004000150028;GUAYAS;04;00015;0028; ; ; ; ;2; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;32,7240299887758
09055104000380003;GUAYAS;04;00038;0003; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;38,5244838448713
09055104000380009;GUAYAS;04;00038;0009; ; ; ; ;3; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;48,0473439320033
09055104000380010;GUAYAS;04;00038;0010; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;27,6662322751931
09055104000380011;GUAYAS;04;00038;0011; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;40,956485599045
09055104000380014;GUAYAS;04;00038;0014;6;0; ; ;2;6;0;6; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;39,7742004204638
09025004000820005;GUAYAS;04;00082;0005; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;42,4891548721165
09225004001000041;GUAYAS;04;00100;0041; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;36,6163959530189
09225004001000061;GUAYAS;04;00100;0061; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;57,377038815239
09145204001280001;GUAYAS;04;00128;0001; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;11,4878483524368
09015004001720001;GUAYAS;04;00172;0001; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;25,1632207374467
09075004001760003;GUAYAS;04;00176;0003; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;27,1158668746521
09075004001760008;GUAYAS;04;00176;0008; ; ; ;3;1; ;3;3; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;71,9709763564379
09075004001760011;GUAYAS;04;00176;0011; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;9,51532391861563
09015004002010013;GUAYAS;04;00201;0013;10;5; ; ;0;10;5;15; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;48,5045390792886
09015004002010023;GUAYAS;04;00201;0023;20; ;15; ;0;35; ;35; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;49,8174541048918
09015304002410009;GUAYAS;04;00241;0009; ; ; ; ;0; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;30,5991096305717
09115004002800003;GUAYAS;04;00280;0003; ;1; ; ; ; ;1;1; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;22,5717411902085
09115004002800004;GUAYAS;04;00280;0004;2; ; ; ;1;2; ;2; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;25,4152857946983
09035054000992237;GUAYAS;54;00099;2237; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09225054000994113;GUAYAS;54;00099;4113; ; ; ; ;3; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09195161000992599;GUAYAS;61;00099;2599; ;2; ; ;0; ;2;2; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09085061000992903;GUAYAS;61;00099;2903; ;5; ;15;1; ;20;20; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09115062000990499;GUAYAS;62;00099;0499; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09285062000990507;GUAYAS;62;00099;0507; ;9660; ;9661; ; ;19321;19321; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09105162000990521;GUAYAS;62;00099;0521;3;1; ;2;2;3;3;6; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09115062000990562;GUAYAS;62;00099;0562; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09085064000990953;GUAYAS;64;00099;0953; ; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
09085164000991030;GUAYAS;64;00099;1030;25; ;25; ; ;50; ;50; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1
10015301008460001;IMBABURA;01;00846;0001; ;7; ;3;1; ;10;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,1585668030825
10015301008460003;IMBABURA;01;00846;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,6879865119643
10015301008460004;IMBABURA;01;00846;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,80884925057886
10065201014450001;IMBABURA;01;01445;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,5496999247076
10065201018410001;IMBABURA;01;01841;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,5507180722626
10065201026130001;IMBABURA;01;02613;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,6521542167878
10065101030450006;IMBABURA;01;03045;0006; ; ; ;2;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,0877796221683188
10065101030450011;IMBABURA;01;03045;0011; ;1; ; ;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,86999518630378
10065101031550002;IMBABURA;01;03155;0002; ;3; ;4; ; ;7;7;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,2855376693917
10015601034720007;IMBABURA;01;03472;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,7284555821399
10065301037090003;IMBABURA;01;03709;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,65797412256893
10035701053070002;IMBABURA;01;05307;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,757363789431591
10035101060050002;IMBABURA;01;06005;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,6715978023907
10065401061050004;IMBABURA;01;06105;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,6252936191165
10035101062680003;IMBABURA;01;06268;0003; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,6974751967357
10065401064230003;IMBABURA;01;06423;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,1950771999019
10035401064630002;IMBABURA;01;06463;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,4325451670868
10035401071630001;IMBABURA;01;07163;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,7709479086032
10035401071630003;IMBABURA;01;07163;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,26469856787449
10055001074860001;IMBABURA;01;07486;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,80630354492227
10055001074860002;IMBABURA;01;07486;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6121632770654
10055001074860004;IMBABURA;01;07486;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,55740033541132
10035101077630002;IMBABURA;01;07763;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,63162588678925
10035301081440004;IMBABURA;01;08144;0004; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,561846167235
10035301081440005;IMBABURA;01;08144;0005;1;2;1;2;0;2;4;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,0677134991358
10035301081440008;IMBABURA;01;08144;0008; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,1890928190412
10035301081440010;IMBABURA;01;08144;0010; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;20,929544240879
10035301081440013;IMBABURA;01;08144;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,7477551804361
10035101081570012;IMBABURA;01;08157;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,1711936841631
10015701083170007;IMBABURA;01;08317;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,10425374936879
10055001084680007;IMBABURA;01;08468;0007; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,0628579124641
10015001086650002;IMBABURA;01;08665;0002;3; ;3; ; ;6; ;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,5897970239035
10015001086650005;IMBABURA;01;08665;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;75,3215601201766
10015001087210002;IMBABURA;01;08721;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,2534318532748
10015001087210004;IMBABURA;01;08721;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,79004815899646
10035401087990002;IMBABURA;01;08799;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,3172572849893
10035401087990004;IMBABURA;01;08799;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,5444708312785
10035401087990005;IMBABURA;01;08799;0005; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,26996621895361
10055001091350005;IMBABURA;01;09135;0005; ;2; ; ; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,69506274694865
10035001092280001;IMBABURA;01;09228;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;145,180355468171
10035001092280004;IMBABURA;01;09228;0004; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;222,589749929124
10035001092280006;IMBABURA;01;09228;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,302214095604
10035001092280009;IMBABURA;01;09228;0009; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;102,023398736296
10035001092280010;IMBABURA;01;09228;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;81,0970307140681
10035001092280013;IMBABURA;01;09228;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;45,9725073786362
10035001092280014;IMBABURA;01;09228;0014; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,0048173868844
10035001092280015;IMBABURA;01;09228;0015; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;55,2087403772918
10015001094450004;IMBABURA;01;09445;0004; ; ; ;3; ; ;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,3367217883846
10055001096400001;IMBABURA;01;09640;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,6707264312739
10035201097800002;IMBABURA;01;09780;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,91428292527317
10035201097800003;IMBABURA;01;09780;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,3610747840706
10035001098020003;IMBABURA;01;09802;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,5328507876183
10035001098020006;IMBABURA;01;09802;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,2065528031431
10035001098020011;IMBABURA;01;09802;0011;2; ;3; ;0;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,60961859818
10045501099230001;IMBABURA;01;09923;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;41,5760038793495
10045501099230002;IMBABURA;01;09923;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,37045634816694
10015001100770006;IMBABURA;01;10077;0006; ; ; ;2;1; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,3929194055114
10035001101150003;IMBABURA;01;10115;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;107,955833830888
10035001101150012;IMBABURA;01;10115;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,23150935263963
10035001101150013;IMBABURA;01;10115;0013; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,6572316866876
10035001101150023;IMBABURA;01;10115;0023; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;84,340495180381
10035001101150024;IMBABURA;01;10115;0024; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,4651587949437
10035001101150025;IMBABURA;01;10115;0025; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,3484213579031
10035001101150027;IMBABURA;01;10115;0027;8; ; ; ;0;8; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,1138798552875
10055201104700001;IMBABURA;01;10470;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,8930513673347
10055201104700006;IMBABURA;01;10470;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,75267698611215
10035601105960004;IMBABURA;01;10596;0004; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,80634582296185
10035201107850001;IMBABURA;01;10785;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,0546038385327
10035601108030001;IMBABURA;01;10803;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;82,5617286559518
10035601108030002;IMBABURA;01;10803;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;108,45602365381
10035601108030006;IMBABURA;01;10803;0006;5; ; ; ;0;5; ;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,90913469126179
10035601108030010;IMBABURA;01;10803;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;124,057510120946
10035601108030015;IMBABURA;01;10803;0015; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;81,1533687428574
10035601108030016;IMBABURA;01;10803;0016; ;1; ; ;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,8793096862704
10035601108030022;IMBABURA;01;10803;0022; ;1; ;1; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,0819020263568
10035601108030024;IMBABURA;01;10803;0024; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,2468055309742
10035201109410002;IMBABURA;01;10941;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,63318027530855
10035601111450013;IMBABURA;01;11145;0013; ; ; ;1;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;81,8512557008828
10035601111450016;IMBABURA;01;11145;0016; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,7867240919524
10035201114210001;IMBABURA;01;11421;0001;6; ;3; ;1;9; ;9;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,85915023784939
10035601116460004;IMBABURA;01;11646;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,56738684254845
10015401116990001;IMBABURA;01;11699;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,0560541702038
10015401116990003;IMBABURA;01;11699;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,104908492535
10015401116990019;IMBABURA;01;11699;0019; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,7436484611553
10015401116990020;IMBABURA;01;11699;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,37015611534368
10015401116990021;IMBABURA;01;11699;0021; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,13474012757618
10015401116990022;IMBABURA;01;11699;0022; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,2469068226154
10045501118450001;IMBABURA;01;11845;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3041600022588
10045001119570010;IMBABURA;01;11957;0010; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,8583620592076
10045001119570012;IMBABURA;01;11957;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,797817216012
